Audi,A5,2019,25800.0,Dizel,2.0,4/5,64900.0,140,Limuzina,Prednji,Automatik,Euro 6
Audi,Q2,2018,44000.0,Dizel,1.6,4/5,59000.0,85,Terenac,Prednji,Automatik,Euro 6
Audi,A3,2017,50000.0,Dizel,1.6,4/5,31000.0,85,Limuzina,Prednji,Manuelni,Euro 6
Audi,A5,2017,28000.0,Dizel,2.0,4/5,61999.0,140,Sportski/kupe,Prednji,Manuelni,Euro 6
Audi,A6,2018,58000.0,Dizel,3.0,4/5,135000.0,210,Limuzina,Sva četiri,Automatik,Euro 6
Audi,A6,2017,190988.0,Dizel,3.0,4/5,77400.0,160,Limuzina,Sva četiri,Automatik,Euro 6
Audi,A6,2019,40400.0,Dizel,2.0,4/5,81000.0,150,Limuzina,Prednji,Automatik,Euro 6
Audi,Q5,2018,47489.0,Dizel,2.0,4/5,79900.0,140,Terenac,Sva četiri,Automatik,Euro 6
Audi,Q2,2018,7740.0,Dizel,1.6,4/5,59180.0,85,Terenac,Prednji,Automatik,Euro 6
Audi,A7,2017,45000.0,Dizel,3.0,4/5,85000.0,200,Sportski/kupe,Sva četiri,Automatik,Euro 6
Audi,Q7,2018,4350.0,Dizel,3.0,4/5,131580.0,210,Terenac,Sva četiri,Automatik,Euro 6
Audi,Q5,2018,13340.0,Dizel,2.0,4/5,101320.0,140,Terenac,Sva četiri,Automatik,Euro 6
Audi,A6,2017,130624.0,Dizel,2.0,4/5,46990.0,100,Limuzina,Prednji,Automatik,Euro 6
Audi,A6,2017,88534.0,Dizel,3.0,4/5,68990.0,155,Limuzina,Sva četiri,Automatik,Euro 6
Audi,Q2,2017,64700.0,Dizel,1.6,4/5,44730.0,85,Terenac,Prednji,Manuelni,Euro 6
Audi,S8,2017,57500.0,Benzin,4.0,4/5,140000.0,382,Limuzina,Sva četiri,Automatik,Euro 6
Audi,A3,2017,48250.0,Dizel,1.6,4/5,32900.0,85,Limuzina,Prednji,Manuelni,Euro 6
Audi,A6,2018,9310.0,Dizel,2.0,4/5,79870.0,140,Limuzina,Sva četiri,Automatik,Euro 6
Audi,SQ7,2018,68500.0,Dizel,4.0,4/5,146000.0,320,Terenac,Sva četiri,Automatik,Euro 6
Audi,A5,2017,80000.0,Dizel,3.0,4/5,55000.0,225,Sportski/kupe,Prednji,Automatik,Euro 6
Audi,A5,2018,10060.0,Dizel,2.0,4/5,82240.0,140,Limuzina,Prednji,Automatik,Euro 6
Audi,A4,2018,53000.0,Dizel,2.0,4/5,51000.0,110,Karavan,Prednji,Automatik,Euro 6
Audi,Q5,2018,9640.0,Dizel,2.0,4/5,99100.0,140,Terenac,Sva četiri,Automatik,Euro 6
Audi,A3,2017,65000.0,Dizel,2.0,4/5,43900.0,150,Malo auto,Prednji,Manuelni,Euro 6
Audi,A6,2018,49000.0,Dizel,3.0,4/5,134900.0,212,Limuzina,Sva četiri,Automatik,Euro 6
Audi,A4,2017,191000.0,Dizel,2.0,4/5,23989.0,110,Karavan,Prednji,Automatik,Euro 6
Audi,A8,2017,130000.0,Dizel,3.0,4/5,110000.0,190,Limuzina,Sva četiri,Automatik,Euro 6
Audi,A6 Allroad,2018,19270.0,Dizel,3.0,4/5,85290.0,160,Off-Road,Sva četiri,Automatik,Euro 6
Audi,A5,2017,41000.0,Dizel,2.0,4/5,87000.0,140,Limuzina,Prednji,Automatik,Euro 6
Audi,Q7,2018,5591.0,Dizel,3.0,4/5,150000.0,200,Terenac,Sva četiri,Automatik,Euro 6
Audi,Q2,2017,60772.0,Dizel,2.0,4/5,57000.0,110,Terenac,Sva četiri,Automatik,Euro 6
Audi,A4,2017,23630.0,Dizel,2.0,4/5,66870.0,140,Karavan,Sva četiri,Automatik,Euro 6
Audi,A4,2017,100000.0,Dizel,2.0,4/5,45000.0,140,Limuzina,Prednji,Manuelni,Euro 6
Audi,Q5,2018,18947.0,Dizel,2.0,4/5,82900.0,140,Terenac,Sva četiri,Automatik,Euro 6
Audi,A3,2017,40000.0,Dizel,1.6,4/5,29999.0,77,Limuzina,Prednji,Manuelni,Euro 6
Audi,A1,2019,5951.0,Benzin,2.0,4/5,65900.0,147,Malo auto,Prednji,Automatik,Euro 6
Audi,A3,2018,10860.0,Dizel,2.0,4/5,57500.0,110,Limuzina,Prednji,Automatik,Euro 6
Audi,A6,2018,20360.0,Dizel,2.0,4/5,79870.0,140,Karavan,Sva četiri,Automatik,Euro 6
Audi,A5,2017,75000.0,Dizel,2.0,4/5,89900.0,140,Limuzina,Prednji,Automatik,Euro 6
Audi,A8,2017,73000.0,Dizel,3.0,4/5,85000.0,280,Limuzina,Sva četiri,Automatik,Euro 6
Audi,A4,2017,108977.0,Dizel,2.0,4/5,44990.0,90,Limuzina,Prednji,Automatik,Euro 6
Audi,A3,2018,6870.0,Benzin,1.5,4/5,54360.0,110,Malo auto,Prednji,Automatik,Euro 6
Audi,A5,2018,10830.0,Dizel,2.0,4/5,93660.0,140,Limuzina,Sva četiri,Automatik,Euro 6
Audi,A4,2017,76590.0,Dizel,2.0,4/5,66450.0,140,Karavan,Sva četiri,Automatik,Euro 6
Audi,S3,2017,40000.0,Benzin,2.0,4/5,61000.0,228,Limuzina,Sva četiri,Automatik,Euro 6
Audi,SQ7,2017,65635.0,Dizel,4.0,4/5,136000.0,320,Terenac,Sva četiri,Automatik,Euro 6
Audi,A3,2017,160796.0,Dizel,2.0,4/5,30990.0,110,Limuzina,Prednji,Automatik,Euro 6
Audi,A6,2019,13000.0,Dizel,2.0,4/5,83900.0,150,Limuzina,Prednji,Automatik,Euro 6
Audi,A5,2018,40321.0,Dizel,2.0,4/5,59970.0,110,Limuzina,Prednji,Manuelni,Euro 6
Audi,A6,2017,67110.0,Dizel,3.0,4/5,78550.0,200,Karavan,Sva četiri,Automatik,Euro 6
Audi,A6,2019,10000.0,Dizel,3.0,4/5,128000.0,210,Karavan,Prednji,Automatik,Euro 6
Audi,Q5,2018,12420.0,Dizel,2.0,4/5,95160.0,140,Terenac,Sva četiri,Automatik,Euro 6
Audi,A3,2018,12920.0,Dizel,1.6,4/5,53950.0,85,Malo auto,Prednji,Automatik,Euro 6
Audi,A4,2018,56290.0,Dizel,2.0,4/5,83130.0,140,Karavan,Sva četiri,Automatik,Euro 6
Audi,Q7,2019,6750.0,Dizel,3.0,4/5,139000.0,200,Terenac,Sva četiri,Automatik,Euro 6
Audi,A6,2018,26420.0,Dizel,2.0,4/5,78050.0,140,Karavan,Sva četiri,Automatik,Euro 6
Audi,A6,2018,30110.0,Dizel,2.0,4/5,64900.0,140,Limuzina,Prednji,Automatik,Euro 6
Audi,A6,2019,20000.0,Dizel,1.6,4/5,100000.0,77,Limuzina,Prednji,Automatik,Euro 6
